,,1,2,3,4,5
InputSubModelX123,Loss,3.0215210914611816,2.9782607555389404,2.8382341861724854,3.0665717124938965,3.1201043128967285
InputSubModelX123,Accuracy,0.11457036435604095,0.11457036435604095,0.14072228968143463,0.12079700827598572,0.1046077236533165
ConvolutionSubModelX4,Loss,2.938481330871582,2.9751555919647217,2.931173324584961,3.0003364086151123,3.2975523471832275
ConvolutionSubModelX4,Accuracy,0.1243339255452156,0.12078152596950531,0.1278863251209259,0.11012433469295502,0.11190053075551987
ConvolutionSubModelX5,Loss,3.026773452758789,3.6098053455352783,2.9754133224487305,2.9598217010498047,3.9591758251190186
ConvolutionSubModelX5,Accuracy,0.10837438702583313,0.11330049484968185,0.09359605610370636,0.1231527104973793,0.11330049484968185
